koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_model_dof,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
CANDIDATE,CANDIDATE,367.6758,370.244,2455203.244,0.0,,0.0213,23.5,,699.5,0.024198,0.25665,2.77,1.0505,89.95,271.0,1.27,122.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2957,0.3429,,,14.0,1,,1.0,,,,,6140.0,4.455,0.07,1.048,1.142,,283.51559,41.335819,15.343,15.802,15.298,15.146,15.129,14.253,13.972,13.803,0.0,18.901118,41.33601,3.1,0.7,-0.0027,-0.0007,-3.3,13.6,14.0,-3.3,13.5,13.9
CANDIDATE,CANDIDATE,354.21154,218.299,2455051.299,0.0,,0.2007,18.594,,821.3,0.025386,0.47248,8.41,1.0491,89.95,363.0,4.12,146.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1249,0.6134,,,22.0,1,,1.0,,,,,4842.0,3.562,0.26,3.035,1.227,,284.3486,41.319389,13.682,14.593,13.612,13.291,13.104,11.94,11.362,11.248,0.001,18.956585,41.31964,0.46,0.91,-0.00029,-0.00052,0.64,-1.13,1.3,0.69,-1.19,1.38
CANDIDATE,CANDIDATE,171.028691,301.7487,2455134.749,0.0,,0.26,11.784,,394.2,0.018205,0.84112,2.49,0.6461,89.86,376.0,4.72,109.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2799,0.381,6.919345,9.447285,13.1,1,6.0,1.0,11110111011101110000000000000000,0.0117,,,6123.0,4.332,0.34,1.252,1.229,,285.17563,41.342499,14.892,15.36,14.86,14.691,14.652,13.719,13.396,13.376,0.0,19.011677,41.34331,-1.3,2.9,0.0005,-0.00151,1.22,0.62,1.37,1.24,0.49,1.34
CANDIDATE,CANDIDATE,624.90338,241.5869,2455074.587,0.0,,0.0703,12.169,,249.0,0.014651,3.03304,2.77,1.6505,89.95,320.0,2.48,397.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3316,0.2493,,,10.6,1,,1.0,,,,,7089.0,4.148,0.08,1.729,1.532,,294.86414,38.480183,13.62,14.1,13.568,13.414,,12.511,12.34,12.273,0.78,19.657617,38.4801,0.3,-0.3,-9e-05,0.0001,-1.5,1.7,2.3,-1.5,1.8,2.4
CANDIDATE,CANDIDATE,25.5338535,153.586,2454986.586,0.0,,0.1577,2.076,,368.0,0.01702,24.41299,1.18,0.1454,89.95,410.0,6.66,94.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1157,0.6192,,,8.3,1,,1.0,,,,,4445.0,4.63,-0.26,0.635,0.629,,285.5293,38.548141,15.573,16.636,15.527,15.118,14.91,13.786,13.172,13.052,0.011,19.035282,38.54789,-0.2,-0.9,-0.00076,0.0006,2.5,-1.39,2.9,-0.5,-0.52,0.7
CANDIDATE,CANDIDATE,339.18998,300.2366,2455133.237,0.0,,0.2222,5.117,,822.0,0.026027,21.46512,2.75,0.9053,89.95,253.0,0.96,507.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2419,0.4379,,,7.6,1,,1.0,,,,,5544.0,4.402,-0.08,0.966,0.859,,286.59076,38.5583,15.278,15.901,15.229,15.012,14.901,13.99,13.535,13.507,0.4,19.106029,38.55857,-0.9,1.0,0.0009,-0.0002,0.0,0.0,0.0,0.13,0.3,0.3
CANDIDATE,CANDIDATE,349.73652,268.2946,2455101.295,0.0,,0.0074,3.428,,886.0,0.026683,79.26886,2.32,0.9325,89.95,216.0,0.52,800.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.204,0.4965,,,6.0,1,,1.0,,,,,5310.0,4.582,0.0,0.796,0.886,,290.94846,38.56591,15.466,16.144,15.404,15.175,15.047,14.04,13.609,13.5,0.545,19.396576,38.56594,0.5,0.1,-0.0007,0.0005,1.4,-1.81,2.3,1.3,-1.8,2.2
CANDIDATE,CANDIDATE,436.18813,185.8184,2455018.818,0.0,,0.0998,11.35,,118.0,0.010045,2.55598,1.64,1.1232,89.95,331.0,2.84,295.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3026,0.2866,,,8.7,1,,1.0,,,,,6499.0,4.084,-0.66,1.497,0.993,,289.35559,40.068352,13.026,13.35,12.996,12.887,12.854,11.996,11.758,11.692,0.0,19.29035,40.06751,-0.9,-3.0,0.00013,0.00042,-1.9,-1.93,2.69,-1.9,-1.82,2.62
CANDIDATE,CANDIDATE,21.1579573,150.5824,2454983.582,0.0,,0.775,4.706,,215.9,0.014732,0.48101,1.63,0.1555,88.02,682.0,51.22,22.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,4.0717616,8.634729,10.2,1,64.0,1.0,11111111111111111000000000000000,0.7444,,,6063.0,4.476,0.07,1.012,1.117,,290.12497,40.098381,15.531,15.995,15.455,15.331,15.25,14.385,14.037,13.96,0.025,19.341691,40.09771,1.1,-2.4,-0.00023,0.00046,0.3,0.17,0.34,0.34,-0.05,0.35
CANDIDATE,CANDIDATE,169.330666,208.7974,2455041.797,0.0,,0.5518,2.6,,532.7,0.021658,51.62428,16.68,0.7343,89.95,698.0,56.11,428.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.204,0.4983,,,9.7,1,,1.0,,,,,5106.0,3.006,-0.28,7.052,1.839,,296.01852,40.087151,13.743,14.577,13.701,13.386,13.16,12.058,11.473,11.391,0.227,19.734611,40.0873,1.8,0.54,-0.00045,-0.00047,-0.1,-0.14,0.2,-0.1,-0.13,0.2
CANDIDATE,CANDIDATE,249.35154,133.929,2454966.929,0.0,,0.2745,13.76,,1637.0,0.040458,0.81608,4.42,0.777,89.95,289.0,1.65,138.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2673,0.3981,,,8.2,1,,1.0,,,,,5780.0,4.438,,1.0,1.0,,289.18372,41.343376,13.931,14.737,13.893,13.585,,15.657,15.024,15.1,0.0,19.278886,41.34425,-1.16,3.16,0.0003,0.0033,7.7,-5.9,9.7,5.6,1.1,5.7
CANDIDATE,CANDIDATE,371.56492,259.8491,2455092.849,0.0,,0.2626,14.736,,375.5,0.017835,0.93133,1.89,0.929,89.95,259.0,1.06,189.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2791,0.3698,,,16.2,1,,1.0,,,,,5735.0,4.351,-0.5,0.972,0.773,,289.34515,41.36478,14.058,14.562,14.013,13.842,13.736,12.81,12.426,12.317,0.0,19.289809,41.3652,5.3,1.5,-0.00193,-0.00061,,,,,,
CANDIDATE,CANDIDATE,546.53309,334.0585,2455167.058,0.0,,0.6074,16.04,,758.0,0.026123,0.63213,1.03,0.9386,89.95,94.0,0.02,215.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2902,0.436,,,12.3,1,,1.0,,,,,3434.0,4.892,0.0,0.36,0.368,,289.81567,41.396439,15.347,17.074,15.693,14.607,14.02,12.766,12.115,11.942,0.03,19.321068,41.39638,0.9,-0.2,-0.00085,-0.0014,3.13,-3.4,4.65,2.78,-4.6,5.4
CANDIDATE,CANDIDATE,364.63189,145.6294,2454978.629,0.0,,0.4524,22.93,,302.8,0.016329,0.19218,2.06,1.0531,89.95,298.0,1.86,110.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3109,0.3001,,,13.3,1,,1.0,,,,,6446.0,4.381,-0.1,1.155,1.17,,290.39862,41.351559,14.425,14.771,14.37,14.278,14.231,13.414,13.151,13.105,0.0,19.359762,41.35253,-5.9,3.5,0.00205,-0.00088,,,,,,
CANDIDATE,CANDIDATE,330.738115,422.7107,2455255.711,0.0,,0.154,4.998,,333.3,0.016511,22.66438,4.42,1.0084,89.95,375.0,4.7,508.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.241,0.4395,,,8.7,1,,1.0,,,,,5458.0,3.755,-0.14,2.453,1.248,,292.16544,41.329342,13.381,14.023,13.326,13.106,12.97,11.906,11.464,11.362,0.706,19.477682,41.32923,-0.6,-0.4,0.00015,8e-05,-0.08,1.1,1.1,-0.16,0.92,0.94
CANDIDATE,CANDIDATE,78.876125,205.1282,2455038.128,0.0,,0.2209,4.912,,472.3,0.020017,5.54166,2.03,0.3616,89.95,427.0,7.86,122.15,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2937,0.3393,,,8.1,1,,1.0,,,,,6046.0,4.509,-0.2,0.927,1.011,,292.74023,41.37896,15.819,16.332,15.779,15.6,15.508,14.555,14.248,14.134,0.809,19.516009,41.3791,-0.2,0.5,0.00016,-0.00018,-1.42,-0.02,1.42,-1.34,0.07,1.34
CANDIDATE,CANDIDATE,444.04257,334.6734,2455167.673,0.0,,0.062,10.9,,417.4,0.018717,3.03991,1.48,1.0603,89.95,211.0,0.47,316.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3069,0.3175,,,7.4,1,,1.0,,,,,5776.0,4.622,-0.72,0.726,0.807,,290.3548,38.672531,14.795,15.276,14.759,14.588,14.512,13.621,13.268,13.195,0.254,19.357008,38.67225,0.9,-1.0,-0.00047,0.00041,0.49,-0.72,0.87,0.4,-0.75,0.85
CANDIDATE,CANDIDATE,211.330867,244.953,2455077.953,0.0,,0.055,4.66,,531.0,0.02104,18.71166,2.09,0.6948,89.95,300.0,1.92,354.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2879,0.3541,,,7.5,1,,1.0,,,,,5941.0,4.519,-0.14,0.911,1.001,,292.4809,38.654121,15.27,15.753,15.214,15.063,15.009,14.103,13.74,13.645,0.163,19.498708,38.65416,-0.8,0.2,0.00053,0.00028,-1.5,2.2,2.7,-0.7,2.4,2.5
CANDIDATE,CANDIDATE,105.5904748,192.30383,2455025.304,0.0,,0.743,2.188,,292.4,0.017042,28.43819,8.16,0.4506,89.83,670.0,47.59,256.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1256,0.6142,4.1618476,7.5158663,9.5,1,13.0,1.0,11111111111111111000000000000000,0.2077,,,4869.0,3.193,-0.04,4.383,1.094,,298.76041,40.052792,11.653,12.455,11.613,11.309,11.118,10.018,9.48,9.403,0.438,19.917362,40.05263,0.1,-0.58,1e-05,0.00011,-0.07,-0.33,0.34,-0.1,-0.58,0.59
CANDIDATE,CANDIDATE,550.86514,307.6878,2455140.688,0.0,,0.027,14.548,,346.5,0.016926,1.5852,2.06,1.3399,89.99,238.0,0.76,294.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2844,0.3661,8.360916,12.134006,20.8,1,3.0,1.0,11111111111111111000000000000000,0.5133,,,5912.0,4.367,0.1,1.115,1.056,,298.39798,41.314892,13.093,13.46,13.036,12.936,12.896,12.022,11.755,11.723,0.961,19.8932,41.31493,0.1,0.15,4e-05,3e-05,0.9,-0.58,1.07,1.1,-0.35,1.1
CANDIDATE,CANDIDATE,380.39474,502.2332,2455335.233,0.0,,0.1094,10.775,,603.0,0.022564,2.69491,1.84,0.9626,89.95,224.0,0.6,274.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3089,0.3154,,,8.6,1,,1.0,,,,,5772.0,4.608,-0.62,0.745,0.823,,289.20016,41.430752,15.326,15.838,15.292,15.107,14.998,14.108,13.733,13.642,0.0,19.279895,41.43066,-4.7,-0.3,0.0032,0.0001,1.98,-0.4,2.02,2.01,-0.44,2.06
CANDIDATE,CANDIDATE,12.5747207,142.34553,2454975.346,0.0,,0.588,2.896,,323.3,0.0171,2.50026,1.45,0.1003,88.78,693.0,54.46,27.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2787,0.3728,3.3344057,9.398239,10.5,1,83.0,1.0,11111011101110111000000000000000,0.1208,,,5654.0,4.59,-0.38,0.774,0.865,,293.77448,38.654381,15.133,15.674,15.095,14.901,14.798,13.917,13.488,13.476,0.476,19.584949,38.6542,-0.63,-0.7,3e-05,-0.00022,0.8,1.25,1.48,0.42,0.38,0.57
CANDIDATE,CANDIDATE,33.3726538,153.5967,2454986.597,0.0,,0.038,3.663,,618.4,0.022464,6.11103,1.95,0.1949,89.97,491.0,13.7,71.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,3.304525,8.500976,10.1,1,30.0,1.0,01111011101110111000000000000000,0.4449,,,5504.0,4.583,-0.16,0.796,0.892,,296.01883,40.108009,15.986,16.629,15.932,15.711,15.568,14.629,14.058,14.106,0.0,19.734593,40.10902,0.2,3.7,-0.00017,-0.00174,-0.13,0.59,0.6,-0.23,0.54,0.59
CANDIDATE,CANDIDATE,143.163697,243.7133,2455076.713,0.0,,0.9527,4.854,,390.3,0.023971,0.55812,20.03,0.7172,89.38,741.0,71.41,84.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1917,0.5193,,,12.9,1,,1.0,,,,,5145.0,3.05,0.07,7.653,2.394,,297.78833,40.130909,12.644,13.494,12.579,12.279,12.079,10.972,10.432,10.346,0.581,19.852549,40.13093,-0.22,0.08,0.00012,1e-05,0.07,-0.2,0.21,0.13,-0.29,0.32
CANDIDATE,CANDIDATE,282.0309,162.5448,2454995.545,0.0,,0.3315,14.69,,782.0,0.02593,0.68607,3.22,0.8986,89.95,315.0,2.32,142.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3074,0.3159,,,11.8,1,,1.0,,,,,6343.0,4.411,0.07,1.137,1.213,,289.5257,41.500488,14.81,15.227,14.767,14.631,14.616,13.757,13.424,13.302,0.046,19.301739,41.49988,1.0,-2.2,-0.0005,0.00106,2.9,0.63,2.96,2.86,0.44,2.9
CANDIDATE,CANDIDATE,179.25465,154.3773,2454987.377,0.0,,0.1755,22.35,,272.4,0.015092,0.13537,1.35,0.5702,89.95,301.0,1.94,61.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2819,0.3651,,,9.9,1,,1.0,,,,,5692.0,4.496,-0.56,0.82,0.77,,289.82709,41.524811,15.142,15.683,15.103,14.909,14.786,13.871,13.389,13.377,0.005,19.321858,41.52437,2.1,-1.6,-0.00075,0.00054,3.18,-0.09,3.19,3.07,0.01,3.07
CANDIDATE,CANDIDATE,65.752109,183.3112,2455016.311,0.0,,0.109,6.854,,382.5,0.01775,1.78451,2.0,0.3239,89.92,458.0,10.36,74.158,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2555,0.4191,3.7175658,9.027697,9.9,1,20.0,1.0,11111111111111111000000000000000,0.5116,,,5816.0,4.432,0.16,1.03,1.047,,291.65906,38.712158,15.478,15.947,15.434,15.277,15.185,14.296,13.94,13.942,0.382,19.443901,38.71199,-1.6,-0.6,0.0005,0.00027,0.1,-1.2,1.2,0.1,-1.1,1.1
CANDIDATE,CANDIDATE,59.9655175,140.9936,2454973.994,0.0,,0.0853,1.89,,310.1,0.015933,77.73003,1.92,0.3048,89.95,481.0,12.67,245.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2508,0.4288,,,5.5,1,,1.0,,,,,5729.0,4.372,0.28,1.105,1.048,,291.82471,38.779911,14.647,15.235,14.573,14.395,14.299,13.459,13.048,12.989,0.261,19.454995,38.77953,0.6,-1.4,-0.00023,0.00044,1.3,1.53,2.0,1.2,1.36,1.8
CANDIDATE,CANDIDATE,112.951287,172.0238,2455005.024,0.0,,0.3936,4.284,,555.6,0.02164,10.1536,15.19,0.5548,89.95,783.0,88.86,189.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2312,0.4547,,,7.3,1,,1.0,,,,,5215.0,3.073,-0.44,6.428,1.782,,291.78705,38.863152,13.446,14.234,13.43,13.109,12.919,11.918,11.406,11.263,0.427,19.452491,38.86314,0.86,0.0,-0.00051,-2e-05,-0.07,-0.03,0.07,-0.02,-0.07,0.08
CANDIDATE,CANDIDATE,103.363691,194.152,2455027.152,0.0,,0.5904,6.012,,359.1,0.017948,2.28781,2.0,0.4454,89.95,385.0,5.19,108.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2504,0.4369,,,9.4,1,,1.0,,,,,5762.0,4.461,0.38,1.022,1.103,,292.5578,38.8503,14.505,15.079,14.435,14.258,14.181,13.347,13.007,12.936,0.572,19.503839,38.85012,-0.6,-0.7,0.00014,0.00022,-0.28,-0.89,0.93,-0.24,-0.79,0.82
CANDIDATE,CANDIDATE,276.879492,176.52152,2455009.522,0.0,,1.045,3.779,,1762.0,0.11064,2.32327,11.67,0.7871,89.72,260.0,1.08,211.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,6.1648602,10.918966,10.4,1,5.0,1.0,11111111111111111000000000000000,0.3268,,,5324.0,4.396,0.1,0.966,0.846,,290.2984,40.287842,15.772,16.375,15.742,15.514,15.379,14.435,13.957,13.973,0.482,19.353258,40.28778,1.2,-0.2,-0.0016,0.0002,0.5,-0.17,0.53,0.56,-0.19,0.59
CANDIDATE,CANDIDATE,418.04355,194.7139,2455027.714,0.0,,0.8391,10.777,,481.6,0.02299,0.56458,13.73,1.298,89.95,463.0,10.83,173.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1985,0.5082,,,10.8,1,,1.0,,,,,5110.0,3.184,-0.2,5.469,1.668,,294.84802,40.240879,13.637,14.47,13.6,13.28,13.083,11.949,11.443,11.325,0.902,19.656537,40.24083,0.05,-0.19,5e-05,9e-05,0.47,-0.16,0.5,0.58,-0.19,0.61
CANDIDATE,CANDIDATE,370.05918,311.474,2455144.474,0.0,,0.0166,11.86,,669.8,0.023161,2.00147,1.9,0.9386,89.95,206.0,0.43,243.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.203,0.4968,,,8.6,1,,1.0,,,,,5228.0,4.592,-0.18,0.751,0.806,,284.46585,40.314941,15.612,16.297,15.556,15.318,15.199,14.162,13.7,13.566,0.193,18.964341,40.31476,-2.0,-0.6,0.0014,0.0,0.05,1.7,1.7,-0.29,1.1,1.1
CANDIDATE,CANDIDATE,19.4534296,139.3373,2454972.337,0.0,,0.046,4.873,,149.0,0.011255,1.46245,1.25,0.1447,89.91,744.0,72.59,30.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,3.643429,7.5568275,9.8,1,33.0,1.0,00110011001100110000000000000000,0.6611,,,6372.0,4.453,-0.32,1.015,1.066,,291.50589,41.550388,14.518,14.903,14.489,14.353,14.337,13.486,13.179,13.147,0.585,19.43372,41.5505,-0.2,0.4,-1e-05,-0.00011,-0.4,-0.28,0.49,-0.4,-0.47,0.61
CANDIDATE,CANDIDATE,232.916142,162.1441,2454995.144,0.0,,0.2313,7.037,,64.8,0.007353,5.31246,1.2,0.7527,89.95,361.0,4.02,247.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2693,0.392,,,8.5,1,,1.0,,,,,5807.0,4.108,0.06,1.496,1.046,,284.59164,41.639271,10.926,11.376,10.86,10.733,10.7,9.81,9.499,9.39,0.939,18.97277,41.63922,-0.3,-0.2,3e-05,2e-05,-1.5,-1.6,2.2,-1.4,-1.4,2.0
CANDIDATE,CANDIDATE,44.7055876,149.6448,2454982.645,0.0,,1.692,6.262,,471.8,0.70871,0.02228,72.59,0.249,82.69,509.0,15.83,13.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,4.696017,9.280186,12.0,2,32.0,2.0,11111111111111111000000000000000,0.1829,,,5942.0,4.506,-0.06,0.938,1.028,,289.84286,38.309601,15.253,15.752,15.184,15.039,14.95,14.015,13.725,13.611,0.246,19.322886,38.30955,1.2,-0.2,-0.00049,8e-05,0.29,-0.27,0.39,0.41,-0.03,0.41
CANDIDATE,CANDIDATE,57.3888262,141.62516,2454974.625,0.0,,0.876,3.543,,344.4,0.020101,1.54841,1.88,0.278,89.22,406.0,6.41,64.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1914,0.5167,5.5879397,7.999897,11.9,2,25.0,2.0,11111111111111111000000000000000,0.1532,,,5242.0,4.512,0.14,0.856,0.869,,296.55005,49.102322,14.803,15.426,14.729,14.536,14.402,13.451,13.087,12.965,0.985,19.770006,49.10239,0.1,0.3,5e-05,-2e-05,-1.0,-0.36,1.07,-0.96,-0.36,1.03
CANDIDATE,CANDIDATE,126.51457638,167.3005742,2455000.301,,,,2.15,,,,,,,,,,,,,,,,,,,1,,1.0,,,,,,,,,,,294.12369,38.81583,12.5,12.779,12.457,12.38,12.348,11.579,11.421,11.365,0.908,19.608239,38.81576,-0.3,-0.3,5e-05,5e-05,0.43,-0.83,0.94,0.4,-0.87,0.96
CANDIDATE,CANDIDATE,14.5168151,137.5579,2454970.558,0.0,,0.607,5.796,,86.0,0.008853,0.33003,1.82,0.1218,87.75,1030.0,265.78,15.43,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.291,0.3469,3.646953,8.451001,11.7,2,72.0,1.0,11111011101110111000000000000000,0.4125,,,5934.0,3.945,-0.06,1.885,1.141,,294.36734,38.846889,13.698,14.232,13.654,13.469,13.368,12.527,12.197,12.106,0.383,19.62449,38.84656,0.0,-1.2,0.0,9e-05,-0.42,-0.69,0.8,-0.46,-0.75,0.88
CANDIDATE,CANDIDATE,359.98653,352.5338,2455185.534,0.0,,0.3719,3.866,,671.0,0.0238,45.58894,1.76,0.8826,89.95,200.0,0.38,678.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.259,0.4221,,,5.6,1,,1.0,,,,,5171.0,4.626,-0.52,0.677,0.706,,286.23233,38.991749,15.155,15.816,15.11,14.872,14.695,13.695,13.163,13.076,0.696,19.08217,38.99151,0.6,-0.9,0.0003,-0.0003,-0.9,-0.21,0.92,-0.35,-0.78,0.86
CANDIDATE,CANDIDATE,573.23826,343.313,2455176.313,0.0,,0.0078,2.641,,470.1,0.019438,278.10907,6.93,1.4857,89.95,338.0,3.09,1690.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2037,0.4981,,,6.8,1,,1.0,,,,,5172.0,3.534,-0.2,3.264,1.33,,290.09991,40.386581,13.815,14.575,13.769,13.49,13.329,12.22,11.728,11.64,0.18,19.339962,40.38654,-1.3,-0.1,0.00073,1e-05,0.3,0.85,0.9,0.28,0.71,0.77
CANDIDATE,CANDIDATE,314.765374,283.1235,2455116.124,0.0,,0.158,3.325,,732.0,0.024308,74.86334,2.0,0.8508,89.95,217.0,0.53,732.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2028,0.4974,,,7.5,1,,1.0,,,,,5228.0,4.6,-0.14,0.755,0.836,,290.93436,40.358158,15.578,16.268,15.507,15.282,15.116,14.123,13.613,13.599,0.534,19.395617,40.35818,-0.3,0.1,0.0006,0.0002,-0.4,-0.61,0.7,-0.1,-0.55,0.6
CANDIDATE,CANDIDATE,438.98396,487.8174,2455320.817,0.0,,0.546,9.62,,745.2,0.025486,2.71969,32.58,1.6209,89.95,599.0,30.43,303.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1818,0.5376,,,14.0,1,,1.0,,,,,5053.0,2.77,0.07,11.706,2.939,,298.19696,41.650452,12.356,13.264,12.306,11.967,11.722,10.595,10.046,9.933,0.012,19.8798,41.65034,0.09,-0.39,4e-05,0.00049,-0.73,0.9,1.16,-0.67,1.02,1.22
CANDIDATE,CANDIDATE,288.07937,355.49261,2455188.493,0.0,,0.0483,3.161,,991.0,0.028528,83.45161,3.01,0.8775,89.95,269.0,1.25,715.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2634,0.4057,,,7.6,1,,1.0,,,,,5825.0,4.504,0.21,0.965,1.083,,294.90323,38.95647,15.212,15.772,15.135,14.973,14.87,14.021,13.693,13.58,0.972,19.660214,38.95642,-0.1,-0.2,0.0003,0.0001,-0.4,0.8,0.9,-0.41,0.9,1.0
CANDIDATE,CANDIDATE,198.895864,225.4944,2455058.494,0.0,,0.0543,4.193,,1779.0,0.037706,25.33146,3.33,0.608,89.95,264.0,1.14,375.6,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.196,0.5065,,,13.0,1,,1.0,,,,,5184.0,4.502,-0.16,0.808,0.756,,284.54691,40.468529,15.805,16.505,15.718,15.505,15.249,14.273,13.786,13.695,0.396,18.96977,40.46874,-0.9,0.8,0.0011,-0.0011,,,,,,
CANDIDATE,CANDIDATE,52.69092296,138.799777,2454971.8,,,,2.31,,,,,,,,,,,,,,,,,,,1,,1.0,,,,,,,,,,,285.14172,41.711552,12.358,12.774,12.299,12.18,12.116,11.221,10.932,10.815,0.649,19.00944,41.71168,-0.3,0.5,3e-05,-6e-05,-0.4,1.13,1.19,-0.4,1.18,1.23
CANDIDATE,CANDIDATE,37.71508287,165.6372891,2454998.637,,,,1.8,,,,,,,,,,,,,,,,,,,1,,1.0,,,,,,,,,,,285.62076,41.73806,15.294,15.79,15.26,15.081,15.03,14.101,13.726,13.662,0.811,19.04137,41.73803,-0.6,-0.1,0.00027,4e-05,0.2,-0.58,0.6,0.3,-0.61,0.66
CANDIDATE,CANDIDATE,5.1779065,135.756,2454968.756,0.0,,0.073,5.366,,129.5,0.010359,0.29201,2.93,0.066,89.44,1636.0,1692.64,7.45,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3671,2.6458793,7.6503897,9.5,1,32.0,1.0,00000000000001100000000000000000,0.3719,,,5921.0,3.766,0.2,2.589,1.427,,286.65286,41.756142,14.326,14.707,14.274,14.163,14.066,13.277,12.977,12.903,0.316,19.110228,41.75624,1.5,0.4,-0.00017,-4e-05,-0.79,-1.27,1.49,-0.79,-1.18,1.42
CANDIDATE,CANDIDATE,474.22897,161.0544,2454994.054,0.0,,0.1936,13.05,,475.2,0.019837,1.80518,2.0,1.2067,89.95,225.0,0.6,277.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2695,0.392,,,7.2,1,,1.0,,,,,5818.0,4.523,0.07,0.925,1.039,,290.38223,41.757408,15.322,15.853,15.249,15.094,15.017,14.073,13.738,13.684,0.186,19.358861,41.75764,1.8,0.8,-0.0013,-0.0006,1.1,-0.91,1.4,0.9,-1.08,1.4
CANDIDATE,CANDIDATE,371.50631,260.1243,2455093.124,0.0,,0.0156,8.854,,992.0,0.028498,4.90913,2.88,0.9999,89.95,242.0,0.8,330.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2565,0.4164,,,14.1,1,,1.0,,,,,5696.0,4.491,0.02,0.924,0.965,,290.39795,41.75079,15.392,15.966,15.321,15.145,15.023,14.07,13.694,13.594,0.001,19.359943,41.75022,3.2,-2.1,-0.003,0.0021,3.65,-4.06,5.46,3.83,-4.14,5.64
